unique_bug_id,python_tag,status,signal,stack_source,signature,findings,example,artifact_path
cpython-314-37c1cfa82085,cpython-314,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:maybe_tracked|_PyTuple_FromArray|_PyObject_MakeTpCall|_PyObject_VectorcallTstate|PyObject_Vectorcall|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|builtin_exec_impl|builtin_exec|cfunction_vectorcall_FASTCALL_KEYWORDS|_PyObject_VectorcallTstate|PyObject_Vectorcall|_PyEval_EvalFrameDefault|_PyEval_EvalFrame",3,"data/rq3/cpython-3.14/fuzz/crashes/SIGSEGV.PC.5df79cc22351.STACK.18a7ecac47.CODE.1.ADDR.5df700000008.INSTR.mov____0x8(%r12),%rax.pyc",data/rq3/cpython-3.14/unique_bug_pyc/cpython-314-37c1cfa82085.pyc
cpython-314-394bc1ed5115,cpython-314,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:PyObject_Vectorcall|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj|run_mod|pyrun_file|_PyRun_SimpleFileObject|_PyRun_AnyFileObject|pymain_run_file_obj|pymain_run_file|pymain_run_python|Py_RunMain|pymain_main|Py_BytesMain",11,"data/rq3/cpython-3.14/fuzz/crashes/SIGSEGV.PC.5d7072267c4b.STACK.ce01c19be.CODE.1.ADDR.8.INSTR.mov____0x8(%r13),%r14.pyc",data/rq3/cpython-3.14/unique_bug_pyc/cpython-314-394bc1ed5115.pyc
cpython-314-3af8ef45739a,cpython-314,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:realloc|_PyMem_RawRealloc|PyMem_Realloc|list_resize|list_inplace_repeat_lock_held|_list_extend|list_extend_impl|list_extend|_PyList_Extend|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj|run_mod|pyrun_file",1,"data/rq3/cpython-3.14/fuzz/crashes/SIGSEGV.PC.7bcf6480e795.STACK.1a11f9ac25.CODE.1.ADDR.fffffffffffffff7.INSTR.mov____-0x8(%rbp),%rax.pyc",data/rq3/cpython-3.14/unique_bug_pyc/cpython-314-3af8ef45739a.pyc
cpython-314-3b6718027102,cpython-314,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:_PyFreeList_PopNoStats|clear_freelist|_PyObject_ClearFreeLists|_PyGC_ClearAllFreeLists|gc_collect_main|_PyGC_CollectNoFail|finalize_modules|_Py_Finalize|Py_FinalizeEx|Py_RunMain|pymain_main|Py_BytesMain|main",1,"data/rq3/cpython-3.14/fuzz/crashes/SIGSEGV.PC.56eeca3976df.STACK.1bc7cdc998.CODE.1.ADDR.a7.INSTR.mov____0xa8(%r15),%r12.pyc",data/rq3/cpython-3.14/unique_bug_pyc/cpython-314-3b6718027102.pyc
cpython-314-3b7f2e229313,cpython-314,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:_Py_DumpExtensionModules|fatal_error|_Py_FatalErrorFunc|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj|run_mod|pyrun_file|_PyRun_SimpleFileObject|_PyRun_AnyFileObject|pymain_run_file_obj|pymain_run_file|pymain_run_python|Py_RunMain",1,"data/rq3/cpython-3.14/fuzz/crashes/SIGSEGV.PC.5aeddfc3b048.STACK.ee0656d5f.CODE.1.ADDR.a9.INSTR.mov____0xa8(%rax),%rbx.pyc",data/rq3/cpython-3.14/unique_bug_pyc/cpython-314-3b7f2e229313.pyc
cpython-314-3cecff100317,cpython-314,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:PyErr_GivenExceptionMatches|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj|run_mod|pyrun_file|_PyRun_SimpleFileObject|_PyRun_AnyFileObject|pymain_run_file_obj|pymain_run_file|pymain_run_python|Py_RunMain|pymain_main|Py_BytesMain",2,"data/rq3/cpython-3.14/fuzz/crashes/SIGSEGV.PC.5a18ce383fca.STACK.fdf0ec89d.CODE.1.ADDR.5a1800000008.INSTR.mov____0x8(%r13),%r15.pyc",data/rq3/cpython-3.14/unique_bug_pyc/cpython-314-3cecff100317.pyc
cpython-314-3d8822f9d812,cpython-314,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:_PyType_LookupStackRefAndVersion|_PyObject_LookupSpecialMethod|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj|run_mod|pyrun_file|_PyRun_SimpleFileObject|_PyRun_AnyFileObject|pymain_run_file_obj|pymain_run_file|pymain_run_python|Py_RunMain|pymain_main",31,"data/rq3/cpython-3.14/fuzz/crashes/SIGSEGV.PC.5881fb20271c.STACK.19ea13f994.CODE.1.ADDR.88.INSTR.mov____0x8(%r13),%rax.pyc",data/rq3/cpython-3.14/unique_bug_pyc/cpython-314-3d8822f9d812.pyc
cpython-314-4007ace5be00,cpython-314,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:setitem_take2_lock_held|_PyDict_SetItem_Take2|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj|run_mod|pyrun_file|_PyRun_SimpleFileObject|_PyRun_AnyFileObject|pymain_run_file_obj|pymain_run_file|pymain_run_python|Py_RunMain|pymain_main",5,"data/rq3/cpython-3.14/fuzz/crashes/SIGSEGV.PC.56d35796ffc2.STACK.de38df57c.CODE.128.ADDR.0.INSTR.cmp____%rax,0x20(%r15).pyc",data/rq3/cpython-3.14/unique_bug_pyc/cpython-314-4007ace5be00.pyc
cpython-314-41f196907bd1,cpython-314,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:_PyEval_MatchClass|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|builtin_exec_impl|builtin_exec|cfunction_vectorcall_FASTCALL_KEYWORDS|_PyObject_VectorcallTstate|PyObject_Vectorcall|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj|run_mod",17,"data/rq3/cpython-3.14/fuzz/crashes/SIGSEGV.PC.55a3c4dbdbaf.STACK.c761b814b.CODE.1.ADDR.55a400000008.INSTR.mov____0x8(%r13),%rax.pyc",data/rq3/cpython-3.14/unique_bug_pyc/cpython-314-41f196907bd1.pyc
cpython-314-42c6d34ba67b,cpython-314,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:PyStackRef_XCLOSE|_PyFrame_ClearLocals|_PyFrame_ClearExceptCode|clear_thread_frame|_PyEval_FrameClearAndPop|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|builtin_exec_impl|builtin_exec|cfunction_vectorcall_FASTCALL_KEYWORDS|_PyObject_VectorcallTstate|PyObject_Vectorcall|_PyEval_EvalFrameDefault|_PyEval_EvalFrame",1,"data/rq3/cpython-3.14/fuzz/crashes/SIGSEGV.PC.61efb1167787.STACK.18fd0190d9.CODE.128.ADDR.0.INSTR.mov____(%r14),%r13d.pyc",data/rq3/cpython-3.14/unique_bug_pyc/cpython-314-42c6d34ba67b.pyc
cpython-314-43b0915fd729,cpython-314,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:_PyUnicode_JoinArray|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj|run_mod|pyrun_file|_PyRun_SimpleFileObject|_PyRun_AnyFileObject|pymain_run_file_obj|pymain_run_file|pymain_run_python|Py_RunMain|pymain_main|Py_BytesMain",9,"data/rq3/cpython-3.14/fuzz/crashes/SIGSEGV.PC.55b070b1da33.STACK.19adef5eec.CODE.128.ADDR.0.INSTR.mov____0x8(%r13),%r14.pyc",data/rq3/cpython-3.14/unique_bug_pyc/cpython-314-43b0915fd729.pyc
cpython-314-4451f7743b8e,cpython-314,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:type_is_subtype_base_chain|is_subtype_with_mro|PyType_IsSubtype|_PySet_Update|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj|run_mod|pyrun_file|_PyRun_SimpleFileObject|_PyRun_AnyFileObject|pymain_run_file_obj|pymain_run_file|pymain_run_python",1,"data/rq3/cpython-3.14/fuzz/crashes/SIGSEGV.PC.581da4975fb0.STACK.d600719f2.CODE.128.ADDR.0.INSTR.mov____0x100(%rbx),%rbx.pyc",data/rq3/cpython-3.14/unique_bug_pyc/cpython-314-4451f7743b8e.pyc
cpython-314-45b43c49912b,cpython-314,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:PyObject_SetAttr|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|builtin_exec_impl|builtin_exec|cfunction_vectorcall_FASTCALL_KEYWORDS|_PyObject_VectorcallTstate|PyObject_Vectorcall|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj|run_mod",3,"data/rq3/cpython-3.14/fuzz/crashes/SIGSEGV.PC.5b3a92bcd540.STACK.197ff575cc.CODE.1.ADDR.5b3a00000008.INSTR.mov____0x8(%rbx),%r12.pyc",data/rq3/cpython-3.14/unique_bug_pyc/cpython-314-45b43c49912b.pyc
cpython-314-45be6f4d9405,cpython-314,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:PyObject_Repr|unicode_fromformat_arg|unicode_from_format|PyUnicode_FromFormatV|_PyErr_FormatV|_PyErr_Format|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj|run_mod|pyrun_file|_PyRun_SimpleFileObject|_PyRun_AnyFileObject|pymain_run_file_obj",10,"data/rq3/cpython-3.14/fuzz/crashes/SIGSEGV.PC.566d0ac134df.STACK.f451c7987.CODE.1.ADDR.99.INSTR.cmpq___$0x0,0x58(%rbx).pyc",data/rq3/cpython-3.14/unique_bug_pyc/cpython-314-45be6f4d9405.pyc
cpython-314-45f6a94ed304,cpython-314,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:PyObject_Format|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj|run_mod|pyrun_file|_PyRun_SimpleFileObject|_PyRun_AnyFileObject|pymain_run_file_obj|pymain_run_file|pymain_run_python|Py_RunMain|pymain_main|Py_BytesMain",3,"data/rq3/cpython-3.14/fuzz/crashes/SIGSEGV.PC.57cff1bee319.STACK.18a9ffbf99.CODE.1.ADDR.8.INSTR.mov____0x8(%r15),%rax.pyc",data/rq3/cpython-3.14/unique_bug_pyc/cpython-314-45f6a94ed304.pyc
cpython-314-4672d03336e1,cpython-314,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:Py_XINCREF|_Py_XNewRef|PyException_GetTraceback|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|gen_send_ex2|gen_send_ex|gen_send|method_vectorcall_O|_PyObject_VectorcallTstate|PyObject_Vectorcall|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj",1,"data/rq3/cpython-3.14/fuzz/crashes/SIGSEGV.PC.5867c104a36f.STACK.19651e4f34.CODE.1.ADDR.51.INSTR.mov____(%r14),%ebx.pyc",data/rq3/cpython-3.14/unique_bug_pyc/cpython-314-4672d03336e1.pyc
cpython-314-4730d25409e3,cpython-314,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:PyNumber_Add|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj|run_mod|pyrun_file|_PyRun_SimpleFileObject|_PyRun_AnyFileObject|pymain_run_file_obj|pymain_run_file|pymain_run_python|Py_RunMain|pymain_main|Py_BytesMain",4,"data/rq3/cpython-3.14/fuzz/crashes/SIGSEGV.PC.56861a895572.STACK.f1dc7c6b4.CODE.1.ADDR.8.INSTR.mov____0x8(%r15),%rbx.pyc",data/rq3/cpython-3.14/unique_bug_pyc/cpython-314-4730d25409e3.pyc
cpython-314-49b6d2364653,cpython-314,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:PySequence_Contains|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj|run_mod|pyrun_file|_PyRun_SimpleFileObject|_PyRun_AnyFileObject|pymain_run_file_obj|pymain_run_file|pymain_run_python|Py_RunMain|pymain_main|Py_BytesMain",1,"data/rq3/cpython-3.14/fuzz/crashes/SIGSEGV.PC.5c1f28acbe61.STACK.19ac4a6088.CODE.1.ADDR.8.INSTR.mov____0x8(%r15),%r14.pyc",data/rq3/cpython-3.14/unique_bug_pyc/cpython-314-49b6d2364653.pyc
cpython-314-528a9e7ce27d,cpython-314,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:dict_merge|PyDict_Update|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|builtin_exec_impl|builtin_exec|cfunction_vectorcall_FASTCALL_KEYWORDS|_PyObject_VectorcallTstate|PyObject_Vectorcall|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj",3,"data/rq3/cpython-3.14/fuzz/crashes/SIGSEGV.PC.5903b219d1bc.STACK.dc51d6a09.CODE.128.ADDR.0.INSTR.mov____0x8(%r14),%rax.pyc",data/rq3/cpython-3.14/unique_bug_pyc/cpython-314-528a9e7ce27d.pyc
cpython-314-55d0f0bc2e65,cpython-314,crash,"SIGABRT, Aborted",gdb-rerun,"SIGABRT, Aborted:pthread_kill|fatal_error_exit|fatal_error|_Py_FatalErrorFunc|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|gen_send_ex2|gen_send_ex|_gen_throw|gen_throw|method_vectorcall_FASTCALL|_PyObject_VectorcallTstate|PyObject_Vectorcall|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector",1,"data/rq3/cpython-3.14/fuzz/crashes/SIGABRT.PC.7045fc9499fc.STACK.18bc176076.CODE.-6.ADDR.0.INSTR.mov____%eax,%r13d.pyc",data/rq3/cpython-3.14/unique_bug_pyc/cpython-314-55d0f0bc2e65.pyc
cpython-314-566f2d7a0006,cpython-314,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:PyLong_AsLongAndOverflow|PyLong_AsInt|_PyEval_ImportName|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj|run_mod|pyrun_file|_PyRun_SimpleFileObject|_PyRun_AnyFileObject|pymain_run_file_obj|pymain_run_file|pymain_run_python|Py_RunMain",1,"data/rq3/cpython-3.14/fuzz/crashes/SIGSEGV.PC.5c010a9cde56.STACK.de15a8313.CODE.1.ADDR.f2.INSTR.mov____0x8(%r12),%rax.pyc",data/rq3/cpython-3.14/unique_bug_pyc/cpython-314-566f2d7a0006.pyc
cpython-314-57ec8cbdbfdc,cpython-314,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:dict_merge|PyDict_Update|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj|run_mod|pyrun_file|_PyRun_SimpleFileObject|_PyRun_AnyFileObject|pymain_run_file_obj|pymain_run_file|pymain_run_python|Py_RunMain|pymain_main",4,"data/rq3/cpython-3.14/fuzz/crashes/SIGSEGV.PC.564db09851bc.STACK.d906e575f.CODE.128.ADDR.0.INSTR.mov____0x8(%r14),%rax.pyc",data/rq3/cpython-3.14/unique_bug_pyc/cpython-314-57ec8cbdbfdc.pyc
cpython-314-58a01e278deb,cpython-314,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:PyObject_GetItem|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|builtin___build_class__|cfunction_vectorcall_FASTCALL_KEYWORDS|_PyObject_VectorcallTstate|PyObject_Vectorcall|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj|run_mod|pyrun_file|_PyRun_SimpleFileObject",1,"data/rq3/cpython-3.14/fuzz/crashes/SIGSEGV.PC.60362d529cd2.STACK.df1c1aacc.CODE.128.ADDR.0.INSTR.mov____0x70(%r15),%rax.pyc",data/rq3/cpython-3.14/unique_bug_pyc/cpython-314-58a01e278deb.pyc
cpython-314-5ba1c64cb0c6,cpython-314,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:_PyObject_VectorcallTstate|PyObject_Vectorcall|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|builtin___build_class__|cfunction_vectorcall_FASTCALL_KEYWORDS|_PyObject_VectorcallTstate|PyObject_Vectorcall|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj|run_mod|pyrun_file",1,data/rq3/cpython-3.14/fuzz/crashes/SIGSEGV.PC.621d0173cca2.STACK.18b9a043e1.CODE.128.ADDR.0.INSTR.call___*%r14.pyc,data/rq3/cpython-3.14/unique_bug_pyc/cpython-314-5ba1c64cb0c6.pyc
cpython-314-5dc3bba5650a,cpython-314,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:is_subtype_with_mro|PyType_IsSubtype|do_richcompare|PyObject_RichCompare|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|builtin_exec_impl|builtin_exec|cfunction_vectorcall_FASTCALL_KEYWORDS|_PyObject_VectorcallTstate|PyObject_Vectorcall|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector",3,"data/rq3/cpython-3.14/fuzz/crashes/SIGSEGV.PC.588de76c3f5c.STACK.1a39b1cf4f.CODE.128.ADDR.0.INSTR.mov____0x10(%r13),%r12.pyc",data/rq3/cpython-3.14/unique_bug_pyc/cpython-314-5dc3bba5650a.pyc
cpython-314-5e18894b0b71,cpython-314,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:PyStackRef_AsPyObjectSteal|_PyList_FromStackRefStealOnSuccess|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|builtin_exec_impl|builtin_exec|cfunction_vectorcall_FASTCALL_KEYWORDS|_PyObject_VectorcallTstate|PyObject_Vectorcall|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj",3,"data/rq3/cpython-3.14/fuzz/crashes/SIGSEGV.PC.57574484978a.STACK.cf4a78bf3.CODE.128.ADDR.0.INSTR.mov____0x0(%r13),%r15d.pyc",data/rq3/cpython-3.14/unique_bug_pyc/cpython-314-5e18894b0b71.pyc
cpython-314-5f36f6197104,cpython-314,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:PyMapping_GetOptionalItem|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|builtin_exec_impl|builtin_exec|cfunction_vectorcall_FASTCALL_KEYWORDS|_PyObject_VectorcallTstate|PyObject_Vectorcall|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj|run_mod",3,"data/rq3/cpython-3.14/fuzz/crashes/SIGSEGV.PC.568b8f895ca0.STACK.1bc2a44611.CODE.1.ADDR.568b00000008.INSTR.mov____0x8(%rbx),%rax.pyc",data/rq3/cpython-3.14/unique_bug_pyc/cpython-314-5f36f6197104.pyc
cpython-314-60a068ec2e9b,cpython-314,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:_list_extend|list_extend_impl|list_extend|_PyList_Extend|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj|run_mod|pyrun_file|_PyRun_SimpleFileObject|_PyRun_AnyFileObject|pymain_run_file_obj|pymain_run_file|pymain_run_python",5,"data/rq3/cpython-3.14/fuzz/crashes/SIGSEGV.PC.593a20a6b4ed.STACK.dbd1d07b1.CODE.1.ADDR.8.INSTR.mov____0x8(%rbx),%rax.pyc",data/rq3/cpython-3.14/unique_bug_pyc/cpython-314-60a068ec2e9b.pyc
cpython-314-6656c213349e,cpython-314,crash,"SIGABRT, Aborted",gdb-rerun,"SIGABRT, Aborted:pthread_kill|??|??|??|free|_PyMem_RawFree|PyObject_Free|PyObject_GC_Del|weakref_dealloc|_Py_Dealloc|Py_DECREF|Py_XDECREF|tuple_dealloc|_Py_Dealloc|Py_DECREF|Py_XDECREF",1,"data/rq3/cpython-3.14/fuzz/crashes/SIGABRT.PC.7c8eb33e49fc.STACK.c313ca348.CODE.-6.ADDR.0.INSTR.mov____%eax,%r13d.pyc",data/rq3/cpython-3.14/unique_bug_pyc/cpython-314-6656c213349e.pyc
cpython-314-6960e4378938,cpython-314,crash,SIGSEGV,honggfuzz-filename,SIGSEGV:e043e6fa4,1,"data/rq3/cpython-3.14/fuzz/crashes/SIGSEGV.PC.5fae985c7e57.STACK.e043e6fa4.CODE.1.ADDR.7.INSTR.mov____0x8(%r15),%rax.pyc",data/rq3/cpython-3.14/unique_bug_pyc/cpython-314-6960e4378938.pyc
cpython-314-6989597e4a59,cpython-314,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:PyObject_GetItem|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|builtin_exec_impl|builtin_exec|cfunction_vectorcall_FASTCALL_KEYWORDS|_PyObject_VectorcallTstate|PyObject_Vectorcall|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj|run_mod",3,"data/rq3/cpython-3.14/fuzz/crashes/SIGSEGV.PC.5a0755f79cd2.STACK.193e8f0df6.CODE.1.ADDR.180070.INSTR.mov____0x70(%r15),%rax.pyc",data/rq3/cpython-3.14/unique_bug_pyc/cpython-314-6989597e4a59.pyc
cpython-314-6a00dd534696,cpython-314,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:_PyFrame_StackPop|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|builtin_exec_impl|builtin_exec|cfunction_vectorcall_FASTCALL_KEYWORDS|_PyObject_VectorcallTstate|PyObject_Vectorcall|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj|run_mod",3,"data/rq3/cpython-3.14/fuzz/crashes/SIGSEGV.PC.5817244bfda2.STACK.194220b127.CODE.128.ADDR.0.INSTR.mov____0x0(%r13),%r14d.pyc",data/rq3/cpython-3.14/unique_bug_pyc/cpython-314-6a00dd534696.pyc
cpython-314-6a6c8f0a6c53,cpython-314,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:object_recursive_isinstance|PyObject_IsInstance|_PyEval_MatchClass|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj|run_mod|pyrun_file|_PyRun_SimpleFileObject|_PyRun_AnyFileObject|pymain_run_file_obj|pymain_run_file|pymain_run_python|Py_RunMain",2,"data/rq3/cpython-3.14/fuzz/crashes/SIGSEGV.PC.5d2bf96e6397.STACK.d64f2b78d.CODE.1.ADDR.8.INSTR.mov____0x8(%r13),%rbx.pyc",data/rq3/cpython-3.14/unique_bug_pyc/cpython-314-6a6c8f0a6c53.pyc
cpython-314-6e124de3e719,cpython-314,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:managed_static_type_state_get|_PyStaticType_GetState|lookup_tp_dict|_PyType_GetDict|_PyType_IsReady|_PyObject_GetMethodStackRef|PyObject_VectorcallMethod|PyObject_CallMethodOneArg|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|builtin_exec_impl|builtin_exec|cfunction_vectorcall_FASTCALL_KEYWORDS|_PyObject_VectorcallTstate",1,data/rq3/cpython-3.14/fuzz/crashes/SIGSEGV.PC.5c54bd91d871.STACK.cb58df2ae.CODE.128.ADDR.0.INSTR.call___*%rbx.pyc,data/rq3/cpython-3.14/unique_bug_pyc/cpython-314-6e124de3e719.pyc
cpython-314-6f6560ae3e00,cpython-314,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:PyMapping_GetOptionalItem|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj|run_mod|pyrun_file|_PyRun_SimpleFileObject|_PyRun_AnyFileObject|pymain_run_file_obj|pymain_run_file|pymain_run_python|Py_RunMain|pymain_main|Py_BytesMain",6,"data/rq3/cpython-3.14/fuzz/crashes/SIGSEGV.PC.57f90afceca0.STACK.f1dc4645e.CODE.1.ADDR.8.INSTR.mov____0x8(%rbx),%rax.pyc",data/rq3/cpython-3.14/unique_bug_pyc/cpython-314-6f6560ae3e00.pyc
cpython-314-6f676d5713c8,cpython-314,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:_Py_TYPE|maybe_tracked|_PyTuple_FromStackRefStealOnSuccess|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj|run_mod|pyrun_file|_PyRun_SimpleFileObject|_PyRun_AnyFileObject|pymain_run_file_obj|pymain_run_file|pymain_run_python|Py_RunMain",7,"data/rq3/cpython-3.14/fuzz/crashes/SIGSEGV.PC.5ac8cc42a77d.STACK.c2262c35b.CODE.1.ADDR.a7.INSTR.mov____0xa8(%rax),%rsi.pyc",data/rq3/cpython-3.14/unique_bug_pyc/cpython-314-6f676d5713c8.pyc
cpython-314-721f4c39495d,cpython-314,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:PyObject_IsTrue|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|builtin_exec_impl|builtin_exec|cfunction_vectorcall_FASTCALL_KEYWORDS|_PyObject_VectorcallTstate|PyObject_Vectorcall|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj|run_mod",3,"data/rq3/cpython-3.14/fuzz/crashes/SIGSEGV.PC.55c98afb37b8.STACK.1b3e6b1436.CODE.1.ADDR.55c900000008.INSTR.mov____0x8(%rbx),%r15.pyc",data/rq3/cpython-3.14/unique_bug_pyc/cpython-314-721f4c39495d.pyc
